orig1+TLres50,trans1+TLvgg16+Adam,normf1+TLvgg16,mix+lr,mix+lgb,mix+svm,lr9,xgb,svm,knn,avg2,mini2,id
0.996933,0.998193,0.992556,0.999902,0.995272,0.999900,0.990169,0.994460,0.982531,0.999000,0.991540,0.995897,1af71c10
0.105081,0.013703,0.032471,1.000000,0.022969,0.991871,0.063249,0.040412,0.083263,0.163851,0.087694,0.066362,cfe8292a
0.002657,0.003805,0.036514,0.669560,0.053373,0.024571,0.013639,0.012520,0.009287,0.041707,0.019288,0.017749,13de6cfb
0.168837,0.011550,0.015480,0.999980,0.663380,0.427139,0.107304,0.317588,0.057309,0.113775,0.148994,0.262361,8527a008
0.801104,0.298321,0.451076,0.999868,0.702227,0.995080,0.713138,0.778700,0.787193,0.764046,0.760769,0.777653,ea2cb748
0.057990,0.023410,0.004793,0.999964,0.331638,0.799638,0.082901,0.107932,0.061152,0.154883,0.101717,0.113632,59c8e628
0.563569,0.341542,0.471788,0.980619,0.054686,0.962323,0.369415,0.409961,0.346801,0.463707,0.397471,0.416235,cb0dabd7
0.998220,0.997548,0.998067,0.987450,0.999133,0.999900,0.990261,0.994655,0.982495,0.999000,0.991603,0.996040,252a1428
0.003758,0.000561,0.001348,0.967929,0.014272,0.889480,0.044687,0.026142,0.058721,0.108427,0.059494,0.043713,748f6818
0.502978,0.354809,0.305179,0.999994,0.294613,0.998932,0.409985,0.231219,0.377184,0.405724,0.356028,0.273973,c1f6d798
0.579312,0.401210,0.209384,0.909454,0.861498,0.861419,0.628662,0.759312,0.651723,0.559516,0.649803,0.715868,c3f00499
0.177236,0.020609,0.544290,0.999910,0.019425,0.022025,0.059908,0.079469,0.025046,0.096227,0.065163,0.078989,9c6f118a
0.157416,0.175740,0.196290,0.020956,0.457251,0.070380,0.047299,0.023080,0.026624,0.001000,0.024501,0.019245,45929da8
0.384472,0.592660,0.819210,0.685118,0.893850,0.302771,0.786445,0.911928,0.731888,0.869605,0.824967,0.893064,898c7fae
0.662433,0.301330,0.762914,1.000000,0.700513,0.991488,0.810389,0.772442,0.852679,0.898453,0.833491,0.802455,f3c80771
0.322840,0.172634,0.361241,0.274463,0.628536,0.276086,0.156204,0.246946,0.103171,0.129455,0.158944,0.215627,9f509f53
0.984733,0.962745,0.994333,0.740110,0.955739,0.925275,0.984184,0.982986,0.982818,0.999000,0.987247,0.987344,b75abd48
0.020425,0.000056,0.001705,0.000007,0.002848,0.001425,0.006520,0.004910,0.009276,0.001000,0.005427,0.004487,4c1f8eb5
0.032663,0.009315,0.000469,0.002337,0.034809,0.024601,0.007409,0.103927,0.009223,0.001000,0.030390,0.078462,89479dfe
0.000001,0.000000,0.000115,0.000010,0.001766,0.000100,0.006357,0.004900,0.009310,0.001000,0.005392,0.004482,b1adf547
0.597409,0.149381,0.072097,0.999664,0.331672,0.995345,0.227010,0.358757,0.249228,0.270109,0.276276,0.335299,491a33c5
0.530616,0.412950,0.696714,1.000000,0.601237,0.997613,0.780897,0.934068,0.811014,0.829203,0.838796,0.907482,63d74209
0.994852,0.998454,0.998379,0.999072,0.997365,0.997577,0.990284,0.994474,0.982529,0.999000,0.991572,0.995907,8deb9e54
0.338803,0.062376,0.013823,1.000000,0.722809,0.818810,0.227819,0.332705,0.195035,0.219673,0.243808,0.302753,cdbe2d82
0.468531,0.390508,0.547336,0.999997,0.816813,0.908325,0.763656,0.941759,0.777283,0.809659,0.823089,0.907292,873746c9
0.001175,0.001562,0.003180,0.010146,0.010813,0.005394,0.006648,0.005392,0.009280,0.001000,0.005580,0.004847,0ea15ae1
0.327582,0.041616,0.035903,0.789020,0.157221,0.701148,0.061781,0.016596,0.050676,0.102894,0.057987,0.035003,0d8a4416
0.894672,0.912439,0.947686,0.975141,0.998343,0.899825,0.983152,0.991708,0.982363,0.999000,0.989056,0.993829,ea5a4ca0
0.651930,0.046200,0.349585,1.000000,0.138650,0.365375,0.114435,0.229769,0.073333,0.161271,0.144702,0.206679,553e3ccf
0.753227,0.389935,0.797379,1.000000,0.810979,0.945034,0.880742,0.911247,0.920414,0.994618,0.926755,0.928675,a7c42516
0.075078,0.006945,0.001433,0.999960,0.018427,0.917001,0.051340,0.035744,0.064585,0.130928,0.070649,0.055474,01c8626d
0.180180,0.091189,0.072245,1.000000,0.751237,0.877142,0.264236,0.421489,0.206829,0.221761,0.278579,0.370279,eaa5ea1d
0.004106,0.005470,0.050693,0.000006,0.002711,0.000797,0.007234,0.004900,0.009318,0.001000,0.005613,0.004482,3354b404
0.999658,0.998055,0.997881,0.976857,0.999572,0.999900,0.990209,0.994007,0.982485,0.999000,0.991425,0.995555,7efd3943
0.000000,0.000000,0.000029,0.000000,0.000540,0.000100,0.006340,0.004900,0.009311,0.001000,0.005388,0.004482,5f7c2889
0.996640,0.975417,0.988694,0.846803,0.991000,0.731570,0.983164,0.989704,0.980175,0.999000,0.988011,0.992183,46f4795b
0.083355,0.045871,0.044579,0.099432,0.021425,0.992343,0.034915,0.008917,0.083961,0.001000,0.032198,0.012574,826b68f8
0.057317,0.007305,0.002793,0.999822,0.709001,0.582450,0.123618,0.359909,0.078496,0.138888,0.175228,0.300098,0da0f8df
0.006250,0.000976,0.024594,0.001752,0.012681,0.000100,0.006917,0.005117,0.009281,0.001000,0.005579,0.004642,2be03067
0.000531,0.000078,0.003766,0.000005,0.000036,0.000100,0.006389,0.004900,0.009306,0.001000,0.005399,0.004482,d1aae77d
0.519897,0.142400,0.250006,0.999985,0.613155,0.982662,0.410764,0.695459,0.407031,0.425145,0.484600,0.626471,dc54cd9a
0.124828,0.177976,0.184470,0.207196,0.088650,0.159935,0.027941,0.022028,0.013196,0.076021,0.034797,0.031505,ed79b9e0
0.141946,0.012413,0.024590,0.999995,0.188061,0.676033,0.058751,0.082760,0.036537,0.101037,0.069771,0.083126,7d7f28dd
0.618522,0.696860,0.827712,0.999884,0.813183,0.489943,0.892724,0.953134,0.906604,0.944651,0.924278,0.949729,c7e3b605
0.520695,0.718897,0.684298,1.000000,0.789405,0.993177,0.915362,0.983373,0.931560,0.975599,0.951473,0.979783,719c3118
0.005338,0.006700,0.001995,0.004880,0.002333,0.448039,0.011762,0.005716,0.015446,0.017800,0.012681,0.008636,0330fabd
0.393792,0.355679,0.352784,0.998938,0.810429,0.860022,0.628315,0.793585,0.585565,0.615801,0.655817,0.747438,153df8b5
0.414149,0.445989,0.511252,0.528127,0.057094,0.162711,0.151364,0.116261,0.075657,0.112757,0.114010,0.113004,ea31b4aa
0.595385,0.358480,0.739850,1.000000,0.930492,0.720117,0.833506,0.805512,0.859780,0.949067,0.861966,0.837065,f49efe9e
0.012294,0.019436,0.082238,0.002976,0.230735,0.096811,0.014566,0.023306,0.011248,0.022527,0.017912,0.022372,6e8f3231
0.532834,0.066286,0.058535,0.297044,0.005875,0.669728,0.040391,0.007000,0.063130,0.018715,0.032309,0.013017,9ddbdd18
0.998112,0.996963,0.993925,0.991857,0.911595,0.713442,0.983054,0.979918,0.979109,0.999000,0.985270,0.984799,ce8d5993
0.061716,0.005818,0.010373,0.836609,0.009926,0.180661,0.017358,0.006847,0.009802,0.057254,0.022815,0.016438,78694b5f
0.076442,0.024896,0.188756,1.000000,0.733245,0.231988,0.131756,0.393773,0.057807,0.151113,0.183612,0.326263,7ce53b17
0.280885,0.016997,0.028532,1.000000,0.556699,0.873976,0.165202,0.404383,0.141219,0.193686,0.226123,0.347800,d34692a1
0.899882,0.931169,0.754663,0.946953,0.992691,0.951274,0.976642,0.991031,0.979604,0.981294,0.982143,0.989840,09eaf589
0.763771,0.730542,0.600177,0.931353,0.951563,0.977332,0.937820,0.988138,0.959874,0.999000,0.971208,0.989628,20ddda4e
0.490541,0.372444,0.571838,0.735748,0.309451,0.772267,0.443073,0.466899,0.423767,0.505757,0.459874,0.471849,f9367691
0.659785,0.546210,0.706410,0.999991,0.915583,0.409412,0.835682,0.932641,0.845901,0.908693,0.880729,0.923588,a3ab9675
0.408674,0.148959,0.183810,1.000000,0.683294,0.632556,0.289546,0.537674,0.197514,0.268807,0.323385,0.465204,4b6cf474
0.978689,0.996203,0.996402,0.996595,0.987166,0.963376,0.989360,0.994692,0.982808,0.999000,0.991465,0.996089,e5325727
0.000000,0.000000,0.000076,0.000000,0.000681,0.000100,0.006342,0.004900,0.009311,0.001000,0.005388,0.004482,1d852abb
0.537226,0.354154,0.580146,0.997989,0.554025,0.455076,0.521670,0.720048,0.424552,0.556862,0.555783,0.670548,9a04831a
0.997968,0.897380,0.953883,0.999697,0.995777,0.999900,0.986342,0.970920,0.982359,0.937252,0.969218,0.966807,3d649a62
0.136614,0.090403,0.084803,0.104763,0.090739,0.234843,0.018844,0.017485,0.011963,0.049905,0.024549,0.023166,6eea5452
0.003111,0.001035,0.001061,0.010371,0.002929,0.087335,0.007241,0.004941,0.009258,0.001000,0.005610,0.004509,00ab0e79
0.709520,0.679036,0.878172,1.000000,0.681120,0.893615,0.925235,0.966098,0.953179,0.964496,0.952252,0.966284,c4995f6c
0.000023,0.000700,0.001340,0.000004,0.001004,0.000144,0.006375,0.004900,0.009308,0.001000,0.005396,0.004482,fe4f35f6
0.001492,0.004772,0.017294,0.208256,0.184214,0.157625,0.013985,0.012934,0.010663,0.020396,0.014495,0.014186,ae0cb17c
0.002108,0.000273,0.000135,0.769079,0.024355,0.677827,0.029493,0.005533,0.029988,0.041169,0.026546,0.013840,b5c0a8d7
0.694046,0.318627,0.277611,0.999960,0.027116,0.783839,0.235512,0.098677,0.220596,0.360848,0.228908,0.155918,5c75f79a
0.704826,0.574538,0.423043,0.999998,0.917646,0.990688,0.868837,0.971748,0.901170,0.935619,0.919343,0.961585,4654adb2
0.563202,0.428037,0.580488,1.000000,0.732283,0.997719,0.796170,0.934210,0.835177,0.874369,0.859982,0.917641,a6e5f7c3
0.260718,0.066557,0.117347,0.986443,0.016895,0.601470,0.057591,0.021116,0.032096,0.089245,0.050012,0.034573,701e01ee
0.999376,0.997594,0.997228,0.999939,0.999901,0.999900,0.990365,0.994458,0.982491,0.999000,0.991579,0.995893,ae085d31
0.283521,0.009902,0.008646,0.951685,0.022294,0.978634,0.064869,0.032071,0.092042,0.183602,0.093146,0.064404,790b0373
0.136947,0.122684,0.165572,0.999826,0.009677,0.248758,0.042388,0.025331,0.013030,0.071859,0.038152,0.033186,db5503c7
0.916928,0.984494,0.984732,0.969586,0.903417,0.930839,0.985001,0.992556,0.982384,0.999000,0.989735,0.994464,70a0b79b
0.517582,0.337810,0.851088,0.999999,0.918330,0.928313,0.876821,0.866856,0.880215,0.969889,0.898445,0.888166,8a4b1ef4
0.004476,0.000230,0.000928,0.000000,0.001228,0.030330,0.006643,0.005413,0.009231,0.001000,0.005572,0.004860,7a191e5d
0.959729,0.904968,0.887420,0.996191,0.439897,0.998435,0.950653,0.963546,0.952463,0.934966,0.950407,0.958833,39b8a344
0.022360,0.022168,0.035328,0.000000,0.008163,0.000100,0.007484,0.005901,0.009276,0.001000,0.005915,0.005227,663d4614
0.898852,0.856700,0.772529,0.534219,0.756600,0.660645,0.915672,0.954268,0.963605,0.862490,0.924009,0.939174,34a34c98
0.407772,0.081989,0.050108,0.999989,0.702582,0.956631,0.290253,0.493416,0.278606,0.283834,0.336527,0.440464,e3268863
0.705415,0.411429,0.491463,0.999730,0.076074,0.671891,0.373480,0.501444,0.329325,0.587141,0.447847,0.506363,9acfcfb2
0.085538,0.013501,0.009395,0.152704,0.003512,0.006334,0.008238,0.007164,0.009353,0.040443,0.016300,0.013516,be75a9d3
0.000000,0.000000,0.000131,0.000000,0.005790,0.013838,0.006524,0.004943,0.009267,0.001000,0.005434,0.004511,33a10250
0.349757,0.120783,0.032384,0.999827,0.667097,0.785579,0.234271,0.341109,0.181748,0.232310,0.247360,0.310478,df6f0a1a
0.317284,0.093013,0.128230,0.999761,0.162557,0.999189,0.139337,0.121858,0.131254,0.211971,0.151105,0.139440,b22b41ca
0.984859,0.969332,0.988704,0.914528,0.994286,0.967778,0.987988,0.994184,0.982850,0.999000,0.991005,0.995712,63b0417f
0.011361,0.005891,0.005568,0.995306,0.014717,0.078657,0.016670,0.017784,0.009220,0.065026,0.027175,0.026016,ef196ca5
0.999317,0.990652,0.998757,0.991511,0.999398,0.999900,0.990155,0.994655,0.982511,0.999000,0.991580,0.996041,463a3c12
0.324581,0.123952,0.262747,0.425939,0.007336,0.943467,0.092104,0.018647,0.119573,0.063470,0.073448,0.033897,a885722a
0.000588,0.000056,0.000368,0.000001,0.000665,0.001650,0.006363,0.004900,0.009304,0.001000,0.005392,0.004481,c9dc1dde
0.189970,0.029056,0.025643,0.788044,0.008395,0.823329,0.046038,0.007316,0.053888,0.076507,0.045937,0.023378,3be23f0a
0.696497,0.495364,0.307371,0.534460,0.766008,0.907701,0.653610,0.691973,0.786062,0.660732,0.698094,0.693553,23b0f6ec
0.252555,0.075364,0.073189,0.999998,0.774946,0.983029,0.307551,0.506653,0.274000,0.268875,0.339270,0.447256,28a51df8
0.014279,0.003338,0.002332,0.995416,0.040371,0.705338,0.038511,0.055903,0.032997,0.071917,0.049832,0.057400,fd3754db
0.000010,0.000951,0.000293,0.001199,0.007109,0.002935,0.006474,0.004910,0.009295,0.001000,0.005420,0.004488,61bdc71e
0.000325,0.000451,0.009522,0.040988,0.018383,0.000100,0.006941,0.005387,0.009292,0.001000,0.005655,0.004845,451e0c96
0.423130,0.136809,0.351448,0.999999,0.452077,0.458967,0.222963,0.355440,0.105161,0.192038,0.218900,0.308468,8a5bea3c
0.999583,0.997331,0.997759,0.999215,0.999409,0.999900,0.990356,0.994458,0.982489,0.999000,0.991576,0.995892,c3d4cf89
0.865350,0.937526,0.979798,0.570287,0.857207,0.919174,0.972864,0.949896,0.981064,0.898562,0.950596,0.943811,fd483d0d
0.669813,0.438338,0.612187,0.998032,0.493170,0.012230,0.446107,0.482049,0.299625,0.580638,0.452105,0.488637,2cef6ea0
0.237784,0.080740,0.278414,0.005591,0.029299,0.070431,0.020124,0.024469,0.014521,0.001000,0.015029,0.019458,eed2553d
0.191242,0.307346,0.101610,0.999992,0.892015,0.831662,0.453529,0.530150,0.339833,0.333069,0.414145,0.481246,714eb501
0.336975,0.172693,0.182309,0.999987,0.972829,0.593013,0.411221,0.504949,0.311204,0.375153,0.400632,0.468297,727f3c8e
0.863793,0.979852,0.982691,0.968805,0.992100,0.669399,0.981341,0.988605,0.977359,0.999000,0.986576,0.991170,8a2fc1b0
0.165338,0.010900,0.003476,0.994028,0.110203,0.487472,0.038508,0.058629,0.019511,0.076244,0.048223,0.059322,8bb8d22a
0.016715,0.000415,0.000988,0.179806,0.003556,0.000961,0.007489,0.005387,0.009280,0.004729,0.006721,0.005538,c5bccab8
0.663282,0.536671,0.706075,0.442958,0.274913,0.307562,0.427973,0.376914,0.428863,0.447146,0.420224,0.394059,9d57016d
0.328244,0.018716,0.005469,0.999997,0.613264,0.955555,0.197473,0.322441,0.194369,0.234434,0.237179,0.297786,9a1e1baf
0.757951,0.704951,0.718116,0.999737,0.899640,0.999900,0.946601,0.987172,0.965590,0.999000,0.974591,0.989296,4cc99c33
0.705214,0.733642,0.737163,0.991654,0.660284,0.520157,0.859870,0.869121,0.893298,0.955320,0.894402,0.888039,bc7d09a9
0.410920,0.056810,0.222379,0.041712,0.092409,0.221515,0.027681,0.028815,0.022256,0.039116,0.029467,0.030325,e1ac06d9
0.267414,0.026443,0.272057,1.000000,0.524497,0.191096,0.117199,0.362248,0.041748,0.130000,0.162799,0.297686,4807b1dc
0.410003,0.062488,0.012034,0.999990,0.792204,0.948417,0.299499,0.685478,0.297210,0.292704,0.393723,0.586879,2159db5e
0.004436,0.001531,0.003081,0.626859,0.011771,0.134739,0.012881,0.005386,0.009435,0.038622,0.016581,0.011855,3498032d
0.004675,0.021458,0.018545,0.165912,0.030073,0.493376,0.016054,0.024926,0.017496,0.019127,0.019401,0.023375,7ff96546
0.007175,0.000004,0.000521,0.981491,0.016467,0.178415,0.018216,0.017792,0.009741,0.060695,0.026611,0.025252,299fc11b
0.251858,0.056035,0.012002,0.999998,0.681025,0.999900,0.237902,0.473845,0.224853,0.254332,0.297733,0.416686,117e4c8e
0.719696,0.561711,0.865616,1.000000,0.557113,0.999206,0.889105,0.968739,0.922494,0.971713,0.938013,0.967508,d889af5c
0.110091,0.012234,0.006535,0.001714,0.004072,0.020137,0.007551,0.007172,0.009436,0.052802,0.019240,0.015828,e7ff258e
0.909260,0.871330,0.814701,0.708708,0.992937,0.872769,0.968622,0.983628,0.980103,0.973998,0.976588,0.982986,5ecd7e86
0.699219,0.594658,0.726187,1.000000,0.919944,0.999355,0.931179,0.985445,0.953257,0.999000,0.967220,0.987165,56218bd8
0.004565,0.000952,0.019645,0.000291,0.005004,0.117377,0.007817,0.005154,0.009350,0.001000,0.005830,0.004674,5c31b278
0.992205,0.974340,0.987449,0.910829,0.878157,0.951071,0.984640,0.992283,0.982147,0.999000,0.989517,0.994244,407c36e4
0.397880,0.239619,0.151288,0.988484,0.337578,0.992348,0.268251,0.171362,0.228558,0.257406,0.231394,0.191516,4f80c5ae
0.252257,0.156520,0.286065,0.822214,0.147341,0.881754,0.154231,0.054702,0.113066,0.187830,0.127457,0.083533,e12e79cb
0.955977,0.938612,0.963513,0.985909,0.984011,0.989264,0.986822,0.949281,0.982789,0.958041,0.969233,0.954538,c22b661b
0.261864,0.557446,0.661790,0.281584,0.956895,0.287966,0.636467,0.833181,0.589125,0.667004,0.681444,0.786792,7c257605
0.988307,0.986326,0.990452,0.937852,0.981311,0.923666,0.987795,0.988586,0.982857,0.999000,0.989560,0.991530,93b9022a
0.000002,0.000015,0.002108,0.000006,0.004885,0.000100,0.006425,0.004910,0.009304,0.001000,0.005410,0.004489,db545946
0.087718,0.010170,0.007845,0.999965,0.962744,0.999900,0.299462,0.664604,0.281902,0.239162,0.371282,0.560276,9c5e940f
0.702624,0.599846,0.829385,0.999835,0.569482,0.990623,0.890830,0.970256,0.925902,0.969545,0.939133,0.968470,e8691b08
0.853632,0.843864,0.936121,0.999995,0.848557,0.981852,0.974582,0.985451,0.979383,0.979551,0.979742,0.985332,21d489cb
0.960290,0.991127,0.997028,0.995947,0.999596,0.999900,0.989817,0.994488,0.982647,0.999000,0.991488,0.995926,2a2fa136
0.319497,0.121638,0.238645,1.000000,0.906266,0.890111,0.467662,0.602597,0.402808,0.366976,0.460011,0.545978,6893773f
0.999576,0.999326,0.998904,0.996647,0.999204,0.992975,0.990319,0.994657,0.982527,0.999000,0.991626,0.996044,42e404bd
0.944363,0.946484,0.982143,0.994329,0.955100,0.987997,0.986743,0.991536,0.982728,0.977576,0.984646,0.989739,5119d0e5
0.689696,0.565473,0.783208,0.999998,0.874734,0.747404,0.902546,0.909754,0.938453,0.978944,0.932424,0.925872,c12ddc47
0.907279,0.910710,0.922565,0.966328,0.995619,0.991444,0.984101,0.991544,0.982340,0.985231,0.985804,0.991143,1bda7c0c
0.012676,0.001483,0.007512,0.999882,0.191965,0.935889,0.069756,0.118740,0.074486,0.151267,0.103562,0.121943,2b889b52
0.003579,0.000045,0.000164,0.037477,0.004597,0.008318,0.006677,0.005396,0.009275,0.001000,0.005587,0.004850,b633f63c
0.356427,0.208093,0.180538,0.997964,0.021041,0.996011,0.156687,0.048761,0.144255,0.222577,0.143070,0.087687,530b4d14
0.031083,0.016812,0.018503,0.999867,0.555766,0.911222,0.141040,0.445050,0.119705,0.189969,0.223941,0.376025,62e4d584
0.593139,0.301425,0.395509,0.999999,0.959431,0.994073,0.758280,0.763704,0.771620,0.742116,0.758930,0.761306,23ff149e
0.858593,0.956930,0.984969,0.999561,0.995587,0.985368,0.987234,0.993384,0.982250,0.999000,0.990467,0.995074,314c8817
0.997750,0.996167,0.998048,0.996540,0.997906,0.999900,0.990268,0.994657,0.982506,0.999000,0.991608,0.996042,7db9764e
0.062676,0.151801,0.659663,0.179432,0.362351,0.173378,0.113056,0.262147,0.063232,0.192810,0.157811,0.236050,870447f4
0.633884,0.172561,0.710782,1.000000,0.056147,0.969946,0.415665,0.696798,0.416612,0.579407,0.527120,0.656831,b2a90145
0.003786,0.012245,0.003060,0.000361,0.001142,0.000100,0.006609,0.005417,0.009294,0.001000,0.005580,0.004867,42c6fcc4
0.000427,0.001256,0.002988,0.000000,0.000355,0.000100,0.006400,0.004900,0.009306,0.001000,0.005402,0.004482,357da83c
0.219866,0.052950,0.017551,0.876861,0.068743,0.788056,0.056328,0.019590,0.051681,0.130956,0.064639,0.042530,38f74628
0.037181,0.012448,0.028737,0.000107,0.003276,0.000100,0.007225,0.005802,0.009270,0.001000,0.005824,0.005153,d346540f
0.189923,0.105897,0.046602,0.999971,0.928932,0.705969,0.290598,0.328760,0.218524,0.248997,0.271720,0.306864,7251aa80
0.778981,0.840116,0.820082,0.999998,0.764641,0.909300,0.954919,0.984867,0.971613,0.975241,0.971660,0.983564,33db85f5
0.348870,0.134368,0.114201,0.012849,0.010815,0.118172,0.018356,0.008497,0.015270,0.001000,0.010781,0.007576,7d1ce92c
0.084593,0.036778,0.086168,0.026946,0.022164,0.054480,0.010296,0.016284,0.009524,0.058376,0.023620,0.023679,b28d6544
0.088725,0.024989,0.012907,0.999904,0.118334,0.700055,0.050986,0.095763,0.035278,0.088437,0.067616,0.090411,f05d5127
0.272757,0.017876,0.014641,1.000000,0.781356,0.996165,0.262378,0.478093,0.257819,0.234434,0.308181,0.418405,3dbe3fef
0.665538,0.460572,0.451443,0.992573,0.626806,0.531842,0.605820,0.769151,0.606536,0.668634,0.662535,0.740444,a1e755a3
0.708200,0.388789,0.789066,1.000000,0.561451,0.877299,0.791540,0.834789,0.849052,0.965121,0.860125,0.861195,e11b2444
0.998015,0.997391,0.997601,0.997067,0.999171,0.996535,0.990278,0.993994,0.982525,0.999000,0.991449,0.995548,31f4983a
0.846625,0.980275,0.982077,0.981599,0.970949,0.914794,0.985699,0.992511,0.982134,0.999000,0.989836,0.994414,7fec7850
0.999825,0.992001,0.999322,0.992535,0.995647,0.999900,0.990136,0.994655,0.982508,0.999000,0.991575,0.996041,9a9cfb7d
0.120027,0.152369,0.097741,0.999299,0.987138,0.946214,0.426552,0.859377,0.342675,0.311501,0.485026,0.723403,32dd3a45
0.655395,0.265369,0.687383,1.000000,0.264501,0.900183,0.546337,0.816693,0.559465,0.655693,0.644547,0.770346,e4932a0a
0.905828,0.918060,0.812477,0.895532,0.989577,0.984228,0.978673,0.991515,0.980971,0.999000,0.987540,0.993590,55e23db6
0.655868,0.342704,0.264154,1.000000,0.723659,0.683306,0.531122,0.483084,0.533597,0.497886,0.511422,0.489966,5f758ce7
0.014163,0.004885,0.053169,0.029476,0.005626,0.012118,0.007653,0.021727,0.009279,0.001000,0.009915,0.017052,69636010
0.812132,0.535351,0.817561,0.999984,0.961137,0.328187,0.876510,0.836897,0.878082,0.892486,0.870994,0.851233,91279e7e
0.646511,0.662466,0.762781,1.000000,0.788079,0.566718,0.877572,0.944236,0.908918,0.973016,0.925935,0.948518,5aa61a27
0.770497,0.559671,0.637084,0.751098,0.766092,0.495328,0.771693,0.856381,0.854297,0.883115,0.841372,0.862424,574f3570
0.020396,0.001431,0.000993,0.291365,0.004057,0.195685,0.010578,0.005377,0.009890,0.029607,0.013863,0.010201,b640d965
0.964423,0.989469,0.983344,0.999897,0.999348,0.999900,0.989540,0.994481,0.982696,0.999000,0.991429,0.995924,302c0f47
