orig1+TLres50,trans1+TLvgg16+Adam,normf1+TLvgg16,mix+lr,mix+lgb,mix+svm,is_iceberg,lr9,xgb,svm,knn,avg2,mini2,id
0.004129,0.000479,0.001319,0.003298,0.002714,0.000100,0,0.008270,0.006745,0.011878,0.001000,0.006973,0.006035,2d272de7
0.082144,0.000185,0.000327,0.902701,0.145994,0.811991,0,0.051381,0.018189,0.038983,0.147687,0.064060,0.043731,308fc1fe
0.876008,0.988560,0.995649,0.881862,0.998640,0.888242,1,0.986068,0.992352,0.982024,0.999000,0.989861,0.994287,17018107
0.083391,0.119526,0.075694,0.441869,0.874539,0.391620,0,0.149952,0.013152,0.126027,0.088552,0.094421,0.034899,7052a617
0.999964,0.999384,0.999405,0.999983,0.999594,0.999900,1,0.990205,0.992942,0.982100,0.999000,0.991062,0.994733,3062fca8
0.000025,0.000008,0.000069,0.000003,0.000755,0.000100,0,0.006667,0.006825,0.010183,0.001000,0.006169,0.005980,4ea48c18
0.996919,0.965327,0.985196,0.996544,0.998503,0.995553,1,0.988897,0.986317,0.982285,0.965239,0.980684,0.983513,b7519a52
0.793411,0.894493,0.863364,0.909909,0.666320,0.522288,1,0.918077,0.810622,0.942613,0.854760,0.881518,0.828982,ed4a2968
0.965604,0.972156,0.994431,0.931005,0.962251,0.910184,1,0.984618,0.982738,0.980991,0.999000,0.986837,0.987034,5d58d936
0.000000,0.000000,0.001969,0.000000,0.000014,0.000100,0,0.008189,0.001212,0.011891,0.001000,0.005573,0.001902,204941f0
0.484251,0.647456,0.458215,0.911767,0.379406,0.196804,0,0.397107,0.752623,0.253788,0.458946,0.465616,0.665020,a4640b34
0.104002,0.227768,0.582594,0.142729,0.100326,0.101170,0,0.055159,0.118805,0.026838,0.096066,0.074217,0.108470,51cc4525
0.999433,0.995613,0.998783,0.940577,0.998972,0.977762,1,0.989808,0.998392,0.983557,0.999000,0.992689,0.998904,a02ce286
0.977008,0.994161,0.999605,0.966547,0.993669,0.994677,1,0.988183,0.993122,0.980770,0.999000,0.990269,0.994777,3b716f7c
0.987021,0.982758,0.997343,0.849114,0.988587,0.930183,1,0.986204,0.993122,0.981007,0.999000,0.989833,0.994793,cd9bfc19
0.999908,0.986788,0.997328,0.998379,0.935536,0.989002,1,0.988108,0.991176,0.982056,0.978011,0.984838,0.989505,204afe46
0.000002,0.000011,0.000102,0.000120,0.000234,0.000327,0,0.006120,0.006383,0.009265,0.001000,0.005692,0.005587,a7cbade6
0.988045,0.969735,0.994998,0.635007,0.982567,0.934088,1,0.984119,0.980092,0.981033,0.959968,0.976303,0.977796,47f0178a
0.957150,0.962927,0.818127,0.901955,0.997238,0.892451,1,0.980646,0.991729,0.982346,0.963248,0.979492,0.987191,47377a6d
0.005872,0.000102,0.000064,0.170489,0.002654,0.101996,0,0.008957,0.006825,0.010184,0.021428,0.011849,0.009781,d782d1a6
0.000009,0.000000,0.000023,0.000003,0.000924,0.000569,0,0.006674,0.006825,0.010181,0.001000,0.006170,0.005980,97c1936d
0.990546,0.992470,0.982148,0.965063,0.888964,0.979994,1,0.985788,0.991176,0.981717,0.978809,0.984372,0.989630,c04a768c
0.000384,0.000185,0.000009,0.000004,0.001480,0.000299,0,0.006441,0.006200,0.008988,0.001000,0.005657,0.005431,1a9b4671
0.890470,0.949407,0.993757,0.993008,0.993943,0.996969,1,0.984889,0.993122,0.980582,0.999000,0.989398,0.994764,4575aa18
0.189444,0.056674,0.004256,0.064286,0.003590,0.101074,0,0.011078,0.010165,0.011250,0.052880,0.021343,0.018202,2a3f1b90
0.962943,0.942582,0.903509,0.590249,0.985506,0.704647,1,0.971511,0.970396,0.980088,0.905108,0.956776,0.960279,b4c0ff45
0.929663,0.831144,0.775145,0.997526,0.968338,0.995870,1,0.974496,0.990286,0.979261,0.999000,0.985761,0.992555,1abf7cc6
0.000087,0.001165,0.000763,0.000001,0.000066,0.000100,0,0.006143,0.006383,0.009264,0.001000,0.005697,0.005587,28f7ea4d
0.003595,0.013928,0.018884,0.002810,0.012691,0.004315,0,0.006854,0.007660,0.009221,0.001000,0.006184,0.006538,4e19d73c
0.079853,0.000021,0.064810,0.000000,0.005308,0.000100,0,0.005475,0.004002,0.006363,0.001000,0.004210,0.003610,1ccbfff1
0.294684,0.554211,0.453991,0.767594,0.951072,0.810108,1,0.786530,0.904047,0.760257,0.714998,0.791458,0.860339,cc2d6324
0.178916,0.057540,0.027800,0.336319,0.319443,0.078825,0,0.023721,0.031579,0.015718,0.026339,0.024339,0.029567,716cbd21
0.991942,0.913137,0.977298,0.978287,0.997384,0.779823,1,0.983767,0.995614,0.982127,0.999000,0.990127,0.996731,11d9ae7b
0.084249,0.125885,0.182996,0.109327,0.045728,0.236044,0,0.017191,0.007963,0.008883,0.039731,0.018442,0.013949,9a5b0c85
0.999831,0.999771,0.997792,0.989000,0.999264,0.996844,1,0.991451,0.995597,0.983350,0.999000,0.992349,0.996802,2acd2386
0.807217,0.997570,0.997605,0.995524,0.991243,0.676777,1,0.984739,0.984652,0.976142,0.999000,0.986133,0.988133,ba54a7ea
0.956182,0.951638,0.930567,0.752080,0.996194,0.863920,1,0.981272,0.977916,0.982832,0.999000,0.985255,0.983557,13c7bc95
0.999389,0.985409,0.995729,0.974501,0.970567,0.999900,1,0.988766,0.991176,0.982154,0.999000,0.990274,0.993418,1dbb4dd9
0.595607,0.836177,0.852774,0.264233,0.051747,0.515732,0,0.584980,0.210814,0.588416,0.433291,0.454375,0.278262,d1aa409d
0.000538,0.002493,0.004359,0.105833,0.003554,0.000100,0,0.007026,0.006383,0.009255,0.001000,0.005916,0.005586,5801c349
0.921401,0.954625,0.880113,0.961327,0.984141,0.972262,1,0.983320,0.984830,0.981996,0.999000,0.987287,0.988665,e58b338a
0.000000,0.000000,0.000017,0.000000,0.000639,0.000100,0,0.006123,0.006383,0.009266,0.001000,0.005693,0.005587,25ce9d84
0.979018,0.999192,0.969449,0.997038,0.998593,0.999900,1,0.990771,0.990122,0.983508,0.999000,0.990850,0.992722,8dae8368
0.992400,0.959984,0.926721,0.977821,0.985230,0.969867,1,0.987780,0.957761,0.983662,0.946239,0.968861,0.958737,1cc3a54b
0.002467,0.000276,0.000409,0.000592,0.001712,0.000184,0,0.008206,0.001595,0.011884,0.001000,0.005671,0.002188,cdfb954f
0.037626,0.000033,0.000377,0.005701,0.004792,0.001260,0,0.004539,0.004002,0.006212,0.001000,0.003938,0.003600,4621b841
0.037768,0.031540,0.083574,0.163157,0.013942,0.022900,0,0.007460,0.017628,0.006321,0.021763,0.013293,0.017651,3f6e7136
0.406262,0.114868,0.250062,0.047055,0.078394,0.106169,0,0.020747,0.012515,0.015541,0.001000,0.012451,0.010596,ca0f9e05
0.805591,0.832813,0.662407,0.950443,0.975905,0.985576,1,0.962790,0.984796,0.972876,0.999000,0.979865,0.988018,b91c9ce5
0.000000,0.000000,0.000003,0.000000,0.000200,0.000100,0,0.006117,0.006383,0.009266,0.001000,0.005692,0.005587,2a17f6c4
0.000040,0.000078,0.000028,0.003410,0.000173,0.011934,0,0.006199,0.006383,0.009230,0.001000,0.005703,0.005584,fe18f068
0.912623,0.814400,0.859466,0.923198,0.975203,0.904613,1,0.972523,0.986255,0.979699,0.999000,0.984369,0.989573,796ef698
0.993772,0.995654,0.998820,0.996043,0.994730,0.993502,1,0.988673,0.993122,0.980704,0.999000,0.990375,0.994773,68290b20
0.000000,0.000000,0.000239,0.000015,0.003312,0.003274,0,0.004383,0.003878,0.006215,0.001000,0.003869,0.003507,3f3813ca
0.808391,0.671467,0.407819,0.839531,0.982291,0.428201,0,0.803598,0.874064,0.854190,0.892246,0.856024,0.877328,0b85842b
0.958268,0.967220,0.805368,0.962441,0.943737,0.859351,1,0.977117,0.981221,0.980980,0.954125,0.973361,0.977549,44ed1785
0.429774,0.520395,0.835083,0.885152,0.136693,0.146605,0,0.415684,0.180083,0.201900,0.397768,0.298859,0.222335,ad7a0329
0.996516,0.968528,0.996834,0.982554,0.964587,0.929358,1,0.988968,0.992913,0.983730,0.999000,0.991153,0.994823,01d13585
0.016633,0.050242,0.009063,0.020675,0.217818,0.053300,0,0.013189,0.020673,0.010373,0.069771,0.028501,0.029137,33068a0e
0.533891,0.348207,0.369059,0.305576,0.055291,0.109265,0,0.064897,0.073705,0.044182,0.081380,0.066041,0.073224,bb1b3660
0.000000,0.000007,0.000629,0.032213,0.002868,0.002485,0,0.006395,0.007773,0.009255,0.001000,0.006106,0.006625,046e4235
0.999844,0.999997,0.999743,0.979962,0.998435,0.995823,1,0.990463,0.991312,0.982969,0.999000,0.990936,0.993575,e26b8fb0
0.000000,0.000000,0.000070,0.000001,0.001480,0.000128,0,0.008174,0.001212,0.011891,0.001000,0.005569,0.001902,3655bf6c
0.856820,0.847759,0.927682,0.936155,0.974419,0.909846,1,0.977668,0.993125,0.981296,0.999000,0.987772,0.994815,04dd72e9
0.782105,0.467567,0.530587,0.717743,0.629914,0.559178,1,0.647935,0.565221,0.763433,0.709457,0.671512,0.606377,66038fe6
0.977321,0.981095,0.507612,0.864349,0.084257,0.530545,1,0.694403,0.870470,0.664178,0.810160,0.759803,0.846410,be24e1d3
0.165924,0.082565,0.498393,0.173592,0.405887,0.179207,0,0.108967,0.448239,0.057226,0.130286,0.186180,0.363041,37707ccf
0.999797,0.999887,0.999083,0.999992,0.993428,0.999900,1,0.990544,0.993125,0.982955,0.999000,0.991406,0.994928,a1d7e70a
0.000686,0.002569,0.009001,0.006359,0.001979,0.001000,0,0.006896,0.006825,0.010162,0.001000,0.006221,0.005978,0e1f745a
0.938903,0.952602,0.990301,0.893291,0.972958,0.967037,1,0.986702,0.991880,0.983248,0.999000,0.990208,0.994018,4474eb06
0.028731,0.012020,0.003346,0.005306,0.000591,0.005710,0,0.008702,0.001665,0.011821,0.001000,0.005797,0.002236,02d46759
0.999580,0.999210,0.992487,0.867727,0.982973,0.846585,1,0.986044,0.990515,0.982625,0.999000,0.989546,0.992956,a62d8a88
0.999727,0.998377,0.990415,0.999028,0.998139,0.999900,1,0.990411,0.993125,0.982989,0.999000,0.991381,0.994931,0b2e007c
0.007342,0.000025,0.008908,0.000001,0.000334,0.000100,0,0.004458,0.004002,0.006215,0.001000,0.003919,0.003600,03c9f99d
0.117811,0.757991,0.761596,0.000002,0.194107,0.004023,0,0.228745,0.119719,0.158608,0.217376,0.181112,0.140713,9264212d
0.009395,0.001495,0.023464,0.003672,0.000491,0.004525,0,0.008802,0.001212,0.011848,0.001000,0.005716,0.001900,22d5ef75
0.844712,0.658120,0.302613,0.120465,0.170308,0.756933,1,0.303238,0.410707,0.517489,0.400622,0.408014,0.416692,c8b9d482
0.830316,0.748864,0.795665,0.985293,0.985994,0.971849,1,0.965940,0.984267,0.975094,0.999000,0.981075,0.987774,e357f8dd
0.059238,0.038657,0.165357,0.047453,0.026233,0.030524,0,0.008708,0.022248,0.006860,0.024075,0.015473,0.021570,bcdd9b11
0.684420,0.654560,0.667490,0.644293,0.639411,0.837391,1,0.837517,0.958303,0.920243,0.907721,0.905946,0.947649,fb1c466e
0.927335,0.986548,0.989618,0.988364,0.995904,0.966647,1,0.988838,0.993125,0.983243,0.999000,0.991051,0.994948,583cdab3
0.573654,0.680054,0.773886,0.780985,0.840318,0.975411,1,0.926408,0.968279,0.950014,0.999000,0.960925,0.974119,dc7c3669
0.995027,0.998821,0.990873,0.945504,0.996203,0.905991,1,0.989444,0.995663,0.983637,0.999000,0.991936,0.996871,0b36db0e
0.936937,0.979959,0.984139,0.968670,0.998928,0.948808,1,0.988479,0.998553,0.983791,0.999000,0.992456,0.999041,754cb58a
0.080543,0.052266,0.098933,0.019350,0.017795,0.040108,0,0.013633,0.002636,0.012301,0.048406,0.019244,0.011816,3f024bd5
0.065582,0.162692,0.112877,0.386941,0.174771,0.651654,0,0.071247,0.046832,0.041502,0.001000,0.040145,0.038006,047bb667
0.509813,0.532481,0.153150,0.157965,0.063990,0.352893,0,0.123899,0.140765,0.075548,0.134047,0.118565,0.135267,908cfb4f
0.132696,0.049142,0.097415,0.065188,0.255527,0.221359,0,0.016852,0.010770,0.009933,0.025440,0.015749,0.013458,ce23e006
0.985995,0.989924,0.996725,0.980313,0.998233,0.995977,1,0.989521,0.992942,0.982255,0.999000,0.990929,0.994744,b73912e3
0.029105,0.003771,0.003082,0.000020,0.000877,0.000100,0,0.006373,0.006383,0.009223,0.001000,0.005745,0.005584,5f08c717
0.006070,0.104253,0.031474,0.008415,0.025070,0.099765,0,0.009803,0.006466,0.009550,0.001000,0.006705,0.005668,440fa270
0.896916,0.953484,0.974314,0.998705,0.993337,0.978651,1,0.987022,0.991439,0.982317,0.999000,0.989945,0.993625,803abf22
0.074061,0.090915,0.030845,0.123565,0.021263,0.354138,0,0.015854,0.007243,0.012691,0.001000,0.009197,0.006463,5ac3030b
0.999844,0.998206,0.999219,0.987854,0.998854,0.999900,1,0.990025,0.992942,0.982108,0.999000,0.991019,0.994734,df448b8e
0.974283,0.880511,0.625825,0.935661,0.989027,0.812645,1,0.958989,0.986613,0.972695,0.961919,0.970054,0.982463,24b80632
0.990098,0.986582,0.996246,0.899709,0.996137,0.776011,1,0.986253,0.979840,0.980880,0.999000,0.986493,0.984861,1f24c421
0.000003,0.000008,0.000094,0.000123,0.000565,0.002674,0,0.004355,0.004817,0.006218,0.001000,0.004097,0.004209,3bc2cad2
0.938934,0.812724,0.853981,0.925306,0.994258,0.975979,1,0.976829,0.991545,0.980776,0.999000,0.987038,0.993599,0b1d356b
0.000731,0.002169,0.017323,0.001663,0.001483,0.001128,0,0.006987,0.006825,0.010156,0.001000,0.006242,0.005978,d5826bcd
0.993067,0.934419,0.894721,0.960219,0.941655,0.954706,1,0.982961,0.988976,0.982754,0.999000,0.988423,0.991815,a766aa64
0.000017,0.000000,0.000157,0.000008,0.002159,0.000100,0,0.008186,0.001212,0.011890,0.001000,0.005572,0.001902,efe3a5e4
0.245243,0.250860,0.069943,0.016802,0.102565,0.084549,0,0.021891,0.028714,0.014579,0.001000,0.016546,0.022633,678ca706
0.015456,0.065595,0.004911,0.347886,0.099074,0.161500,0,0.013752,0.012949,0.009663,0.026050,0.015603,0.015181,cb6e4a23
0.999673,0.999905,0.998061,0.996405,0.999270,0.993515,1,0.990498,0.993125,0.982991,0.999000,0.991403,0.994931,55dd56ce
0.427721,0.117548,0.482495,0.800816,0.631901,0.617051,0,0.354108,0.863210,0.264654,0.358750,0.460180,0.729739,3e07a2a6
0.761735,0.607162,0.818399,0.733031,0.908139,0.801807,1,0.919068,0.920862,0.959346,0.946097,0.936343,0.929484,7f5fd60d
0.999365,0.996058,0.998893,0.797193,0.998933,0.995217,1,0.987625,0.992942,0.982158,0.999000,0.990431,0.994737,9dd2dee0
0.000000,0.000001,0.000082,0.004949,0.000455,0.000100,0,0.006154,0.006383,0.009266,0.001000,0.005701,0.005587,1c96b7b4
0.999100,0.997074,0.999120,0.999352,0.998731,0.999900,1,0.989005,0.992822,0.980606,0.999000,0.990358,0.994542,3f01fa55
0.941035,0.874951,0.743396,0.707376,0.806639,0.840680,1,0.946768,0.971070,0.975687,0.889434,0.945740,0.957565,88ca885d
0.806446,0.827666,0.845142,0.811466,0.938361,0.961723,1,0.965019,0.985784,0.977847,0.999000,0.981913,0.989095,c8683ab3
0.000000,0.000000,0.000131,0.000002,0.000041,0.000100,0,0.008152,0.001212,0.011893,0.001000,0.005564,0.001903,722a2107
0.484904,0.219315,0.258003,0.165202,0.002159,0.032550,0,0.032534,0.008987,0.029634,0.048736,0.029973,0.017805,60b72c27
0.000000,0.000000,0.000132,0.000235,0.000914,0.006237,0,0.006160,0.006383,0.009245,0.001000,0.005697,0.005585,c0f3d160
0.967666,0.993154,0.998211,0.963243,0.998489,0.895327,1,0.988404,0.992942,0.982421,0.999000,0.990692,0.994755,9cb7b5b9
0.953170,0.873457,0.988732,0.962241,0.990857,0.958698,1,0.985460,0.996994,0.983240,0.969021,0.983679,0.992260,2c95c823
0.976401,0.924424,0.997951,0.605177,0.770482,0.271760,1,0.940054,0.942263,0.917924,0.946325,0.936641,0.942691,7fc56a36
0.995002,0.982043,0.999604,0.999286,0.997169,0.997305,1,0.988409,0.993122,0.980707,0.999000,0.990310,0.994773,11623106
0.000001,0.000000,0.000306,0.000203,0.001627,0.073202,0,0.008962,0.001305,0.011803,0.001000,0.005768,0.001966,36827c58
0.000000,0.000000,0.000080,0.000000,0.000260,0.000312,0,0.006663,0.006825,0.010183,0.001000,0.006168,0.005980,958a8c7e
0.193829,0.036305,0.066798,0.098048,0.013286,0.057394,0,0.008018,0.004069,0.007058,0.021513,0.010164,0.007525,f75d4691
0.164665,0.149593,0.145571,0.265491,0.045455,0.195640,1,0.019414,0.025200,0.008889,0.033030,0.021633,0.025580,6b3e62d4
0.016033,0.000082,0.034764,0.007076,0.004440,0.000495,0,0.004866,0.004002,0.006221,0.001000,0.004022,0.003600,dfe050b8
0.054296,0.054131,0.008323,0.601008,0.005896,0.074884,0,0.011767,0.007419,0.008983,0.051684,0.019963,0.015773,3184b47a
0.482118,0.167590,0.079742,0.261352,0.084068,0.760515,0,0.071914,0.029903,0.082133,0.023399,0.051837,0.032296,b0c265d8
0.001084,0.008926,0.000233,0.003311,0.001085,0.001588,0,0.006301,0.006383,0.009252,0.001000,0.005734,0.005586,0516529a
0.997311,0.994329,0.998130,0.996433,0.998011,0.974498,1,0.990152,0.998470,0.983591,0.999000,0.992803,0.998965,5e07355a
0.967866,0.926858,0.946775,0.862854,0.945222,0.958925,1,0.983266,0.978398,0.983581,0.999000,0.986061,0.983968,9c3de736
0.000000,0.000001,0.000972,0.000003,0.000543,0.004666,0,0.008224,0.001198,0.011873,0.001000,0.005574,0.001891,0f35dc1d
0.244610,0.278748,0.132712,0.006523,0.002059,0.000100,0,0.024184,0.009662,0.014600,0.001000,0.012362,0.008400,b8b26f06
0.013821,0.004991,0.000606,0.082133,0.019791,0.000100,0,0.007197,0.006200,0.008960,0.023564,0.011480,0.009628,c3a792ba
0.717992,0.203112,0.353760,0.505369,0.785968,0.917199,0,0.556044,0.185334,0.676751,0.522089,0.485054,0.281773,cd6955e4
0.003594,0.000035,0.001119,0.000003,0.001893,0.000159,0,0.006175,0.006383,0.009255,0.001000,0.005703,0.005586,ae143d1e
0.492422,0.133948,0.087352,0.209279,0.433905,0.215627,0,0.063439,0.048306,0.058525,0.095276,0.066387,0.057812,c7230023
0.984251,0.824850,0.992647,0.986461,0.994847,0.873474,1,0.981248,0.988498,0.981576,0.999000,0.987581,0.991377,b8be3864
0.063508,0.001201,0.041107,0.000021,0.000047,0.000100,0,0.009403,0.002602,0.011923,0.001000,0.006232,0.002943,96626f2c
0.996815,0.995265,0.999412,0.996907,0.997339,0.997005,1,0.988835,0.993122,0.980653,0.999000,0.990403,0.994769,7e26542c
0.000000,0.000003,0.000266,0.000000,0.000610,0.001517,0,0.006685,0.006825,0.010178,0.001000,0.006172,0.005979,f6e337a5
0.017007,0.002098,0.002188,0.034980,0.102260,0.009633,0,0.010532,0.011616,0.012117,0.084850,0.029779,0.025295,24720922
0.306476,0.694436,0.306790,0.547065,0.437357,0.812459,0,0.558102,0.623901,0.470223,0.570365,0.555648,0.604341,4b453753
0.000111,0.000004,0.000144,0.000143,0.006074,0.004216,0,0.004413,0.003878,0.006211,0.001000,0.003876,0.003507,bd68af88
0.993386,0.996027,0.995013,0.996952,0.998791,0.999900,1,0.990418,0.998501,0.983462,0.999000,0.992845,0.998979,b393a9df
0.997590,0.998226,0.998296,0.996178,0.999781,0.999900,1,0.990579,0.998491,0.983421,0.999000,0.992873,0.998969,83f19161
0.445080,0.738114,0.585455,0.961418,0.887529,0.954134,1,0.914858,0.992108,0.916946,0.973490,0.949350,0.984920,974931df
0.000420,0.000379,0.007568,0.000037,0.000071,0.000726,0,0.008322,0.001212,0.011882,0.001000,0.005604,0.001902,7eaa1fcb
0.000297,0.000003,0.000182,0.000003,0.000130,0.000100,0,0.004336,0.005990,0.006224,0.001000,0.004387,0.005086,01d46a63
0.829611,0.966284,0.991873,0.979622,0.759085,0.917576,1,0.976505,0.988326,0.977242,0.999000,0.985268,0.990953,f4efae80
0.000000,0.000000,0.000001,0.000084,0.007607,0.048662,0,0.007363,0.006825,0.010093,0.001000,0.006320,0.005974,b760aa81
0.990389,0.967641,0.997446,0.950610,0.999239,0.984904,1,0.987439,0.993122,0.980854,0.999000,0.990104,0.994783,b3c50234
0.991179,0.997714,0.999199,0.999738,0.999355,0.999900,1,0.990082,0.992942,0.982158,0.999000,0.991046,0.994737,b7cfd2e2
0.859749,0.964390,0.997861,0.998071,0.997086,0.994457,1,0.984989,0.992711,0.980265,0.999000,0.989241,0.994436,00f3862a
0.117572,0.178447,0.121653,0.816845,0.268902,0.564409,0,0.084810,0.017085,0.027422,0.084896,0.053553,0.030433,d188de70
0.000327,0.000022,0.024937,0.000747,0.005470,0.006892,0,0.008846,0.001198,0.011855,0.001000,0.005725,0.001890,e90b24e5
0.787012,0.816352,0.611076,0.980148,0.988622,0.947958,1,0.953870,0.996350,0.968528,0.999000,0.979437,0.996354,48d78e40
0.960342,0.974694,0.982654,0.932393,0.987636,0.817321,1,0.986207,0.995663,0.983062,0.999000,0.990983,0.996832,7a4a774f
0.927912,0.835117,0.992706,0.859493,0.984104,0.950530,1,0.977756,0.983828,0.979814,0.999000,0.985100,0.987768,bc00ab3d
0.001185,0.001616,0.000936,0.056204,0.031370,0.024786,0,0.007693,0.047114,0.010113,0.001000,0.016480,0.036076,59847a24
0.339277,0.050876,0.000915,0.154671,0.009381,0.076307,0,0.012330,0.012469,0.014196,0.044464,0.020865,0.018558,e989ed98
0.000001,0.000000,0.000400,0.000217,0.004930,0.050503,0,0.004726,0.003878,0.006167,0.001000,0.003943,0.003504,f8f48007
0.582632,0.336293,0.302707,0.925041,0.892396,0.845466,0,0.665256,0.474518,0.688715,0.630864,0.614838,0.518889,94ddcb93
0.981500,0.998879,0.986988,0.999494,0.997926,0.995758,1,0.988491,0.993122,0.980785,0.999000,0.990349,0.994778,c0b17db0
0.023869,0.000034,0.023678,0.001587,0.001721,0.001537,0,0.008826,0.001212,0.011843,0.001000,0.005720,0.001899,99eeae27
0.957602,0.852740,0.768954,0.419005,0.939040,0.804710,1,0.941551,0.923886,0.976698,0.919509,0.940411,0.927978,1d20c783
0.400944,0.416344,0.144377,0.730615,0.477049,0.605751,1,0.284447,0.037744,0.186944,0.212799,0.180483,0.080548,cc6cca1f
0.826982,0.992972,0.996046,0.601665,0.993846,0.734083,1,0.977918,0.980808,0.978624,0.938569,0.968980,0.974185,b8712f74
0.019293,0.071277,0.026117,0.079839,0.100789,0.041716,0,0.014137,0.068908,0.012255,0.055039,0.037585,0.062561,05149841
0.979409,0.928455,0.961898,0.944491,0.991108,0.984495,1,0.986755,0.984508,0.983598,0.949785,0.976162,0.979376,44fee0dc
0.000262,0.000566,0.000082,0.000560,0.001252,0.359132,0,0.009666,0.006193,0.012143,0.001000,0.007251,0.005641,3ae035d9
0.023568,0.016978,0.000112,0.005834,0.016201,0.000646,0,0.007237,0.006200,0.008954,0.001000,0.005848,0.005429,7ad49b9a
0.013748,0.023715,0.001145,0.002397,0.012191,0.012139,0,0.007293,0.006282,0.008931,0.001000,0.005876,0.005489,036e1d89
0.000371,0.004764,0.002400,0.011281,0.004632,0.005188,0,0.006390,0.006383,0.009238,0.001000,0.005753,0.005585,c5385c54
0.017471,0.000360,0.000715,0.017848,0.007424,0.005094,0,0.004583,0.004002,0.006197,0.001000,0.003946,0.003599,2d0224a0
0.833471,0.933414,0.839975,0.783029,0.850831,0.902208,1,0.968306,0.981539,0.979903,0.965951,0.973925,0.979914,99488cc6
0.999933,0.999252,0.990225,0.999866,0.818804,0.907550,1,0.986000,0.990867,0.981957,0.999000,0.989456,0.993173,8aad518e
0.999371,0.999708,0.999947,0.994020,0.999333,0.999900,1,0.989090,0.993122,0.980585,0.999000,0.990449,0.994764,bfd71df1
0.940499,0.916067,0.988647,0.841353,0.944751,0.982017,1,0.981300,0.967380,0.980667,0.999000,0.982087,0.975537,32c0ddb7
